

AAK;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
213.60;-1.20;-0.56%;215.60;212.20;"143059
";;;;;
211.20;-2.40;-1.12%;213.60;210.40;"169473
";;;;;
215.40;+4.20;+1.99%;215.80;211.60;"140020
";;;;;
214.40;-1.00;-0.46%;215.80;212.00;"165017
";;;;;
209.60;-4.80;-2.24%;209.80;206.60;"241681
";;;;;
209.60;-4.80;-2.24%;209.80;206.60;"241681
";;;;;
209.60;-4.80;-2.24%;209.80;206.60;"241681
";;;;;




Hufvudstaden-A;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
160.80;-0.30;-0.19%;162.30;160.60;"354418
";;;;;
160.40;-0.40;-0.25%;161.80;159.60;"196544
";;;;;
162.70;+2.30;+1.43%;163.50;160.10;"527159
";;;;;
162.40;-0.30;-0.18%;163.30;161.80;"168514
";;;;;
161.20;-1.20;-0.74%;163.20;159.80;"136891
";;;;;
161.20;-1.20;-0.74%;163.20;159.80;"136891
";;;;;
161.20;-1.20;-0.74%;163.20;159.80;"136891
";;;;;




Hufvudstaden-C;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
700.00;0.00;0.00%;700.00;700.00;"49
";;;;;
0.00;0.00;0.00%;0.00;0.00;"0
";;;;;
0.00;0.00;0.00%;0.00;0.00;"0
";;;;;
0.00;0.00;0.00%;0.00;0.00;"0
";;;;;
0.00;0.00;0.00%;0.00;0.00;"0
";;;;;
0.00;0.00;0.00%;0.00;0.00;"0
";;;;;
0.00;0.00;0.00%;0.00;0.00;"0
";;;;;




Husqvarna-A;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
81.00;+0.40;+0.50%;81.00;79.80;"7962
";;;;;
79.80;-1.20;-1.48%;81.00;79.20;"11507
";;;;;
80.20;+0.40;+0.50%;80.40;79.00;"8607
";;;;;
80.80;+0.60;+0.75%;80.80;79.80;"12418
";;;;;
82.00;+1.20;+1.48%;82.00;80.00;"9060
";;;;;
82.00;+1.20;+1.48%;82.00;80.00;"9060
";;;;;
82.00;+1.20;+1.48%;82.00;80.00;"9060
";;;;;




Husqvarna-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
80.66;-0.22;-0.27%;81.00;80.22;"1107646
";;;;;
79.60;-1.06;-1.31%;81.06;79.32;"981166
";;;;;
79.96;+0.36;+0.45%;80.44;79.08;"960364
";;;;;
79.98;+0.02;+0.02%;80.62;79.96;"686883
";;;;;
81.82;+1.84;+2.30%;81.82;79.84;"1640435
";;;;;
81.82;+1.84;+2.30%;81.82;79.84;"1640435
";;;;;
81.82;+1.84;+2.30%;81.82;79.84;"1640435
";;;;;




ICA-Gruppen;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
364.80;+1.80;+0.50%;365.80;363.00;"281734
";;;;;
362.20;-2.60;-0.71%;365.70;362.20;"288996
";;;;;
364.00;+1.80;+0.50%;365.40;361.00;"549753
";;;;;
358.90;-5.10;-1.40%;365.50;358.90;"437094
";;;;;
345.40;-13.50;-3.76%;349.60;344.10;"529698
";;;;;
345.40;-13.50;-3.76%;349.60;344.10;"529698
";;;;;
345.40;-13.50;-3.76%;349.60;344.10;"529698
";;;;;




Industrivarden-A;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
212.60;+1.20;+0.57%;212.60;210.00;"294309
";;;;;
211.60;-1.00;-0.47%;214.60;211.20;"427727
";;;;;
212.20;+0.60;+0.28%;212.60;209.20;"292044
";;;;;
215.00;+2.80;+1.32%;216.00;211.60;"269323
";;;;;
217.60;+2.60;+1.21%;218.20;214.40;"203610
";;;;;
217.60;+2.60;+1.21%;218.20;214.40;"203610
";;;;;
217.60;+2.60;+1.21%;218.20;214.40;"203610
";;;;;




Industrivarden-C;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
207.40;+1.30;+0.63%;207.90;204.80;"695174
";;;;;
205.70;-1.70;-0.82%;209.50;205.70;"763677
";;;;;
206.30;+0.60;+0.29%;206.80;205.40;"774287
";;;;;
208.40;+2.10;+1.02%;210.30;205.70;"1145960
";;;;;
211.20;+2.80;+1.34%;211.80;208.30;"757265
";;;;;
211.20;+2.80;+1.34%;211.80;208.30;"757265
";;;;;
211.20;+2.80;+1.34%;211.80;208.30;"757265
";;;;;




Indutrade;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
282.40;+3.20;+1.15%;283.20;278.20;"290665
";;;;;
284.20;+1.80;+0.64%;284.40;281.00;"367805
";;;;;
279.00;-5.20;-1.83%;284.20;278.40;"472432
";;;;;
281.60;+2.60;+0.93%;281.80;280.00;"223699
";;;;;
281.80;+0.20;+0.07%;282.00;277.60;"216588
";;;;;
281.80;+0.20;+0.07%;282.00;277.60;"216588
";;;;;
281.80;+0.20;+0.07%;282.00;277.60;"216588
";;;;;




Intrum;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
258.00;-2.00;-0.77%;263.10;256.60;"255606
";;;;;
256.80;-1.20;-0.46%;260.70;255.90;"211977
";;;;;
255.60;-1.20;-0.47%;258.90;255.30;"567551
";;;;;
257.00;+1.40;+0.55%;258.40;255.20;"127686
";;;;;
257.40;+0.40;+0.16%;258.00;254.30;"200255
";;;;;
257.40;+0.40;+0.16%;258.00;254.30;"200255
";;;;;
257.40;+0.40;+0.16%;258.00;254.30;"200255
";;;;;




Investor-A;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
429.80;0.00;0.00%;430.80;426.20;"81630
";;;;;
427.60;-2.20;-0.51%;432.20;427.40;"89217
";;;;;
429.00;+1.40;+0.33%;430.20;427.80;"77486
";;;;;
428.00;-1.00;-0.23%;431.60;427.60;"87268
";;;;;
429.80;+1.80;+0.42%;431.20;428.00;"102076
";;;;;
429.80;+1.80;+0.42%;431.20;428.00;"102076
";;;;;
429.80;+1.80;+0.42%;431.20;428.00;"102076
";;;;;




Investor-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
431.50;-1.20;-0.28%;433.30;428.80;"849245
";;;;;
429.60;-1.90;-0.44%;433.60;428.70;"762928
";;;;;
429.50;-0.10;-0.02%;431.40;427.90;"875998
";;;;;
429.10;-0.40;-0.09%;432.20;428.10;"723189
";;;;;
430.70;+1.60;+0.37%;433.10;428.70;"971193
";;;;;
430.70;+1.60;+0.37%;433.10;428.70;"971193
";;;;;
430.70;+1.60;+0.37%;433.10;428.70;"971193
";;;;;




JM;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
170.60;-0.55;-0.32%;173.10;169.75;"377211
";;;;;
169.50;-1.10;-0.64%;171.55;168.50;"261888
";;;;;
171.45;+1.95;+1.15%;173.15;168.35;"461614
";;;;;
177.35;+5.90;+3.44%;179.10;172.90;"800334
";;;;;
179.00;+1.65;+0.93%;180.10;173.95;"520656
";;;;;
179.00;+1.65;+0.93%;180.10;173.95;"520656
";;;;;
179.00;+1.65;+0.93%;180.10;173.95;"520656
";;;;;




Kindred-Group-SDB;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
95.84;-1.98;-2.02%;98.16;95.46;"560501
";;;;;
93.98;-1.86;-1.94%;95.84;92.96;"683941
";;;;;
94.16;+0.18;+0.19%;94.84;92.12;"732059
";;;;;
94.90;+0.74;+0.79%;95.92;94.16;"621435
";;;;;
96.30;+1.40;+1.48%;96.88;94.56;"599210
";;;;;
96.30;+1.40;+1.48%;96.88;94.56;"599210
";;;;;
96.30;+1.40;+1.48%;96.88;94.56;"599210
";;;;;




Kinnevik-A;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
252.50;+0.50;+0.20%;253.00;247.00;"7415
";;;;;
250.00;-2.50;-0.99%;254.50;248.00;"18567
";;;;;
255.00;+5.00;+2.00%;255.00;248.50;"10651
";;;;;
253.00;-2.00;-0.78%;257.00;249.00;"4014
";;;;;
257.00;+4.00;+1.58%;259.00;255.00;"3343
";;;;;
257.00;+4.00;+1.58%;259.00;255.00;"3343
";;;;;
257.00;+4.00;+1.58%;259.00;255.00;"3343
";;;;;




Kinnevik-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
247.50;-2.40;-0.96%;250.00;246.40;"488903
";;;;;
244.20;-3.30;-1.33%;249.00;243.90;"747869
";;;;;
245.40;+1.20;+0.49%;246.50;244.40;"1054155
";;;;;
247.70;+2.30;+0.94%;249.90;244.80;"677722
";;;;;
250.00;+2.30;+0.93%;251.00;247.20;"659762
";;;;;
250.00;+2.30;+0.93%;251.00;247.20;"659762
";;;;;
250.00;+2.30;+0.93%;251.00;247.20;"659762
";;;;;




Klovern-A;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
12.60;+0.10;+0.80%;12.70;12.40;"29446
";;;;;
12.60;0.00;0.00%;12.75;12.40;"29683
";;;;;
12.50;-0.10;-0.79%;12.60;12.40;"22702
";;;;;
12.60;+0.10;+0.80%;12.65;12.45;"29324
";;;;;
12.60;0.00;0.00%;12.65;12.50;"9957
";;;;;
12.60;0.00;0.00%;12.65;12.50;"9957
";;;;;
12.60;0.00;0.00%;12.65;12.50;"9957
";;;;;




Klovern-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
12.67;+0.01;+0.08%;12.79;12.57;"2752075
";;;;;
12.61;-0.06;-0.47%;12.81;12.57;"1063256
";;;;;
12.69;+0.08;+0.63%;12.76;12.51;"1153456
";;;;;
12.67;-0.02;-0.16%;12.75;12.62;"765634
";;;;;
12.71;+0.04;+0.32%;12.75;12.60;"760706
";;;;;
12.71;+0.04;+0.32%;12.75;12.60;"760706
";;;;;
12.71;+0.04;+0.32%;12.75;12.60;"760706
";;;;;




Klovern-Pref;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
336.00;-0.50;-0.15%;336.50;335.00;"15863
";;;;;
332.00;-4.00;-1.19%;335.50;331.50;"44694
";;;;;
326.50;-5.50;-1.66%;333.00;325.50;"90831
";;;;;
327.00;+0.50;+0.15%;329.50;323.50;"52017
";;;;;
330.50;+3.50;+1.07%;331.00;327.00;"21143
";;;;;
330.50;+3.50;+1.07%;331.00;327.00;"21143
";;;;;
330.50;+3.50;+1.07%;331.00;327.00;"21143
";;;;;




Kungsleden;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
73.45;-0.35;-0.47%;73.90;73.10;"309260
";;;;;
72.90;-0.55;-0.75%;73.50;72.70;"175016
";;;;;
73.50;+0.60;+0.82%;73.80;72.35;"366510
";;;;;
73.50;0.00;0.00%;74.15;73.15;"254746
";;;;;
73.45;-0.05;-0.07%;74.00;73.10;"224132
";;;;;
73.45;-0.05;-0.07%;74.00;73.10;"224132
";;;;;
73.45;-0.05;-0.07%;74.00;73.10;"224132
";;;;;




Latour-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
127.70;+0.70;+0.55%;127.70;126.30;"396297
";;;;;
126.90;-0.80;-0.63%;128.40;125.90;"271715
";;;;;
129.60;+2.70;+2.13%;129.70;126.90;"248849
";;;;;
128.20;-1.40;-1.08%;130.00;127.80;"210095
";;;;;
129.20;+1.00;+0.78%;129.70;127.60;"259305
";;;;;
129.20;+1.00;+0.78%;129.70;127.60;"259305
";;;;;
129.20;+1.00;+0.78%;129.70;127.60;"259305
";;;;;




Lifco-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
391.20;+1.00;+0.26%;392.40;384.80;"98170
";;;;;
391.40;+0.20;+0.05%;397.60;387.80;"77195
";;;;;
393.60;+2.20;+0.56%;398.80;389.20;"283414
";;;;;
399.40;+5.80;+1.47%;402.40;395.60;"85596
";;;;;
400.20;+0.80;+0.20%;402.40;395.80;"76814
";;;;;
400.20;+0.80;+0.20%;402.40;395.80;"76814
";;;;;
400.20;+0.80;+0.20%;402.40;395.80;"76814
";;;;;




Loomis-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
328.40;-6.60;-1.97%;335.80;323.20;"306838
";;;;;
326.40;-2.00;-0.61%;329.00;325.40;"131087
";;;;;
332.60;+6.20;+1.90%;332.60;324.40;"142047
";;;;;
333.00;+0.40;+0.12%;335.20;331.40;"211494
";;;;;
334.00;+1.00;+0.30%;335.60;332.40;"278852
";;;;;
334.00;+1.00;+0.30%;335.60;332.40;"278852
";;;;;
334.00;+1.00;+0.30%;335.60;332.40;"278852
";;;;;




Lundberg-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
299.20;-1.40;-0.47%;301.60;297.60;"140689
";;;;;
296.20;-3.00;-1.00%;301.00;296.00;"137715
";;;;;
298.00;+1.80;+0.61%;299.40;296.20;"115326
";;;;;
298.00;0.00;0.00%;299.60;297.40;"231586
";;;;;
301.40;+3.40;+1.14%;301.60;297.00;"108005
";;;;;
301.40;+3.40;+1.14%;301.60;297.00;"108005
";;;;;
301.40;+3.40;+1.14%;301.60;297.00;"108005
";;;;;




Lundin-Mining-Corporation;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
46.46;+0.42;+0.91%;46.78;46.12;"495647
";;;;;
45.80;-0.66;-1.42%;47.28;45.62;"1053239
";;;;;
46.28;+0.48;+1.05%;46.68;45.80;"735840
";;;;;
46.20;-0.08;-0.17%;47.46;45.98;"1921394
";;;;;
48.46;+2.26;+4.89%;48.54;46.30;"1437867
";;;;;
48.46;+2.26;+4.89%;48.54;46.30;"1437867
";;;;;
48.46;+2.26;+4.89%;48.54;46.30;"1437867
";;;;;




Lundin-Petroleum;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
316.00;+5.20;+1.67%;316.00;309.20;"716962
";;;;;
312.40;-3.60;-1.14%;317.70;310.40;"480455
";;;;;
314.20;+1.80;+0.58%;316.30;309.80;"673803
";;;;;
309.10;-5.10;-1.62%;316.30;308.50;"400387
";;;;;
311.20;+2.10;+0.68%;315.60;308.00;"469615
";;;;;
311.20;+2.10;+0.68%;315.60;308.00;"469615
";;;;;
311.20;+2.10;+0.68%;315.60;308.00;"469615
";;;;;




Millicom-International-Cellular-SDB;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
559.00;-7.50;-1.32%;568.50;556.50;"100982
";;;;;
551.50;-7.50;-1.34%;562.50;551.50;"172644
";;;;;
559.50;+8.00;+1.45%;565.00;554.50;"112904
";;;;;
567.00;+7.50;+1.34%;567.00;559.50;"107988
";;;;;
561.00;-6.00;-1.06%;568.50;559.00;"99698
";;;;;
561.00;-6.00;-1.06%;568.50;559.00;"99698
";;;;;
561.00;-6.00;-1.06%;568.50;559.00;"99698
";;;;;




MTG-A;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
120.00;-4.00;-3.23%;120.00;120.00;"2067
";;;;;
120.00;0.00;0.00%;120.00;120.00;"295
";;;;;
123.50;+3.50;+2.92%;123.50;121.00;"386
";;;;;
122.50;-1.00;-0.81%;123.50;122.50;"262
";;;;;
123.00;+0.50;+0.41%;123.00;122.50;"267
";;;;;
123.00;+0.50;+0.41%;123.00;122.50;"267
";;;;;
123.00;+0.50;+0.41%;123.00;122.50;"267
";;;;;




MTG-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
115.90;-0.50;-0.43%;117.30;115.65;"412465
";;;;;
114.95;-0.95;-0.82%;116.40;113.90;"692749
";;;;;
114.25;-0.70;-0.61%;115.80;114.20;"626204
";;;;;
114.55;+0.30;+0.26%;115.40;112.15;"651472
";;;;;
115.55;+1.00;+0.87%;116.35;114.10;"648211
";;;;;
115.55;+1.00;+0.87%;116.35;114.10;"648211
";;;;;
115.55;+1.00;+0.87%;116.35;114.10;"648211
";;;;;




Munters-Group-AB;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
42.00;-0.32;-0.76%;42.66;42.00;"69876
";;;;;
41.80;-0.20;-0.48%;42.20;41.52;"70820
";;;;;
41.06;-0.74;-1.77%;41.70;40.82;"61485
";;;;;
45.20;+4.14;+10.08%;45.20;40.80;"1029568
";;;;;
42.78;-2.42;-5.35%;45.00;42.18;"435743
";;;;;
42.78;-2.42;-5.35%;45.00;42.18;"435743
";;;;;
42.78;-2.42;-5.35%;45.00;42.18;"435743
";;;;;




NCC-A;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
147.00;-1.00;-0.68%;148.50;147.00;"1193
";;;;;
149.00;+2.00;+1.36%;149.50;147.00;"4604
";;;;;
146.50;-2.50;-1.68%;147.00;145.50;"4604
";;;;;
148.00;+1.50;+1.02%;148.50;146.00;"3344
";;;;;
149.00;+1.00;+0.68%;149.50;147.00;"963
";;;;;
149.00;+1.00;+0.68%;149.50;147.00;"963
";;;;;
149.00;+1.00;+0.68%;149.50;147.00;"963
";;;;;




NCC-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
148.15;+0.10;+0.07%;148.75;147.40;"131692
";;;;;
148.30;+0.15;+0.10%;149.70;147.40;"268148
";;;;;
146.55;-1.75;-1.18%;147.55;145.70;"300026
";;;;;
147.65;+1.10;+0.75%;148.60;146.05;"263900
";;;;;
148.40;+0.75;+0.51%;149.50;147.40;"353310
";;;;;
148.40;+0.75;+0.51%;149.50;147.40;"353310
";;;;;
148.40;+0.75;+0.51%;149.50;147.40;"353310
";;;;;




NENT-Group-A;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
226.00;-4.00;-1.74%;228.00;224.00;"559
";;;;;
226.00;0.00;0.00%;226.00;218.00;"580
";;;;;
228.00;+2.00;+0.88%;228.00;222.00;"484
";;;;;
230.00;+2.00;+0.88%;236.00;230.00;"2100
";;;;;
228.00;-2.00;-0.87%;230.00;222.00;"723
";;;;;
228.00;-2.00;-0.87%;230.00;222.00;"723
";;;;;
228.00;-2.00;-0.87%;230.00;222.00;"723
";;;;;




NENT-Group-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
220.00;0.00;0.00%;224.00;218.00;"266525
";;;;;
220.00;0.00;0.00%;220.00;214.00;"425979
";;;;;
220.00;0.00;0.00%;220.00;218.00;"197680
";;;;;
216.00;-4.00;-1.82%;222.00;214.00;"417228
";;;;;
218.00;+2.00;+0.93%;218.00;214.00;"138424
";;;;;
218.00;+2.00;+0.93%;218.00;214.00;"138424
";;;;;
218.00;+2.00;+0.93%;218.00;214.00;"138424
";;;;;




NetEnt-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
31.50;+0.62;+2.01%;31.70;30.88;"1451803
";;;;;
31.80;+0.30;+0.95%;32.30;31.20;"1258378
";;;;;
31.56;-0.24;-0.76%;32.00;31.39;"1017783
";;;;;
30.70;-0.86;-2.72%;31.38;30.64;"1146647
";;;;;
31.24;+0.54;+1.76%;31.53;30.61;"794091
";;;;;
31.24;+0.54;+1.76%;31.53;30.61;"794091
";;;;;
31.24;+0.54;+1.76%;31.53;30.61;"794091
";;;;;




Nibe-Industrier-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
124.50;-0.10;-0.08%;124.70;123.70;"799977
";;;;;
123.60;-0.90;-0.72%;125.90;123.10;"863912
";;;;;
126.20;+2.60;+2.10%;126.30;123.65;"761807
";;;;;
125.30;-0.90;-0.71%;126.70;124.85;"569528
";;;;;
125.40;+0.10;+0.08%;126.15;124.25;"758566
";;;;;
125.40;+0.10;+0.08%;126.15;124.25;"758566
";;;;;
125.40;+0.10;+0.08%;126.15;124.25;"758566
";;;;;




Nobia;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
56.30;-0.85;-1.49%;57.35;56.05;"326276
";;;;;
56.20;-0.10;-0.18%;56.55;55.85;"363863
";;;;;
56.90;+0.70;+1.25%;57.00;56.30;"251697
";;;;;
57.50;+0.60;+1.05%;58.00;57.00;"220724
";;;;;
58.10;+0.60;+1.04%;58.10;57.35;"221384
";;;;;
58.10;+0.60;+1.04%;58.10;57.35;"221384
";;;;;
58.10;+0.60;+1.04%;58.10;57.35;"221384
";;;;;




Nolato-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
414.40;+0.40;+0.10%;420.80;409.20;"40487
";;;;;
418.00;+3.60;+0.87%;421.00;411.80;"54758
";;;;;
420.20;+2.20;+0.53%;426.60;412.00;"45604
";;;;;
430.00;+9.80;+2.33%;432.80;422.00;"64003
";;;;;
433.80;+3.80;+0.88%;436.00;429.40;"36912
";;;;;
433.80;+3.80;+0.88%;436.00;429.40;"36912
";;;;;
433.80;+3.80;+0.88%;436.00;429.40;"36912
";;;;;




Nordea-Bank;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
75.99;-0.43;-0.56%;76.54;75.53;"6799433
";;;;;
75.88;-0.11;-0.14%;76.42;75.18;"6508627
";;;;;
75.60;-0.28;-0.37%;76.39;75.45;"8246282
";;;;;
76.54;+0.94;+1.24%;76.96;75.76;"8309631
";;;;;
77.57;+1.03;+1.35%;78.18;76.30;"7568148
";;;;;
77.57;+1.03;+1.35%;78.18;76.30;"7568148
";;;;;
77.57;+1.03;+1.35%;78.18;76.30;"7568148
";;;;;




Nyfosa-AB;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
55.50;-0.40;-0.72%;56.05;55.05;"194995
";;;;;
55.55;+0.05;+0.09%;55.60;55.00;"143501
";;;;;
55.90;+0.35;+0.63%;55.95;55.05;"215691
";;;;;
55.15;-0.75;-1.34%;55.45;54.85;"335944
";;;;;
55.85;+0.70;+1.27%;55.90;54.60;"342820
";;;;;
55.85;+0.70;+1.27%;55.90;54.60;"342820
";;;;;
55.85;+0.70;+1.27%;55.90;54.60;"342820
";;;;;




Oriflame-Holding;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
177.65;-0.15;-0.08%;179.30;177.00;"105604
";;;;;
182.30;+4.65;+2.62%;183.10;177.60;"195840
";;;;;
180.30;-2.00;-1.10%;182.30;178.70;"129813
";;;;;
183.00;+2.70;+1.50%;184.90;180.10;"171245
";;;;;
185.65;+2.65;+1.45%;186.20;182.15;"186686
";;;;;
185.65;+2.65;+1.45%;186.20;182.15;"186686
";;;;;
185.65;+2.65;+1.45%;186.20;182.15;"186686
";;;;;




Pandox-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
169.20;-0.80;-0.47%;170.80;168.20;"441482
";;;;;
169.80;+0.60;+0.36%;169.80;168.60;"76754
";;;;;
169.60;-0.20;-0.12%;170.60;167.80;"218632
";;;;;
165.80;-3.80;-2.24%;167.80;165.20;"35597
";;;;;
167.00;+1.20;+0.72%;167.20;165.60;"44431
";;;;;
167.00;+1.20;+0.72%;167.20;165.60;"44431
";;;;;
167.00;+1.20;+0.72%;167.20;165.60;"44431
";;;;;




Peab-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
84.55;+0.50;+0.60%;84.95;83.70;"332913
";;;;;
82.95;-1.60;-1.89%;84.95;82.85;"389470
";;;;;
84.25;+1.30;+1.57%;84.45;83.00;"218258
";;;;;
84.50;+0.25;+0.30%;84.90;83.95;"245741
";;;;;
85.35;+0.85;+1.01%;86.10;84.50;"325832
";;;;;
85.35;+0.85;+1.01%;86.10;84.50;"325832
";;;;;
85.35;+0.85;+1.01%;86.10;84.50;"325832
";;;;;




Ratos-A;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
25.80;-0.20;-0.77%;27.10;25.40;"2788
";;;;;
26.20;+0.40;+1.55%;26.20;25.60;"2044
";;;;;
26.90;+0.70;+2.67%;27.20;26.20;"13829
";;;;;
26.70;-0.20;-0.74%;27.20;26.70;"485
";;;;;
26.40;-0.30;-1.12%;27.20;26.00;"5998
";;;;;
26.40;-0.30;-1.12%;27.20;26.00;"5998
";;;;;
26.40;-0.30;-1.12%;27.20;26.00;"5998
";;;;;




Ratos-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
19.74;-0.30;-1.50%;20.00;19.57;"1125695
";;;;;
20.10;+0.36;+1.82%;20.26;19.61;"1729362
";;;;;
20.20;+0.10;+0.50%;20.38;20.10;"800306
";;;;;
20.28;+0.08;+0.40%;20.44;20.12;"498639
";;;;;
20.78;+0.50;+2.46%;20.82;20.06;"947470
";;;;;
20.78;+0.50;+2.46%;20.82;20.06;"947470
";;;;;
20.78;+0.50;+2.46%;20.82;20.06;"947470
";;;;;




Resurs-Holding;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
60.05;-0.40;-0.66%;60.70;59.80;"467951
";;;;;
60.50;+0.45;+0.75%;61.20;59.95;"681088
";;;;;
60.50;0.00;0.00%;60.70;60.30;"345350
";;;;;
60.45;-0.05;-0.08%;60.65;60.40;"447272
";;;;;
60.90;+0.45;+0.74%;60.90;60.35;"443454
";;;;;
60.90;+0.45;+0.74%;60.90;60.35;"443454
";;;;;
60.90;+0.45;+0.74%;60.90;60.35;"443454
";;;;;




SAAB-B;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
308.10;-2.60;-0.84%;310.50;305.40;"210984
";;;;;
306.20;-1.90;-0.62%;310.90;304.80;"239147
";;;;;
305.50;-0.70;-0.23%;309.30;304.70;"213588
";;;;;
309.50;+4.00;+1.31%;311.90;305.50;"179177
";;;;;
305.30;-4.20;-1.36%;307.10;304.00;"208955
";;;;;
305.30;-4.20;-1.36%;307.10;304.00;"208955
";;;;;
305.30;-4.20;-1.36%;307.10;304.00;"208955
";;;;;




Sagax-A;;;;;;;;;;
Price;Diff;Diff prc;High;Low;Volume;Date;ma20;ma50;ma200;rsi
185.00;+2.00;+1.09%;185.00;182.00;"1006
";;;;;
183.00;-2.00;-1.08%;188.00;181.00;"1599
";;;;;
183.00;0.00;0.00%;183.00;181.00;"658
";;;;;
179.00;-4.00;-2.19%;182.00;179.00;"669
";;;;;
